deeplink,image_url,price,product_id,product_name,brand,Colour,gender,description
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Herringbone+Coat&wgtarget=http://www.julesb.co.uk/herringbone-coat-p751172,http://www.julesb.co.uk/images/herringbone-coat-p751172-1232599_medium.jpg,167.50,751172,"Herringbone Coat","Isabel de Pedro",Black,Female,"Herringbone Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Winter+Vintage+International+Jacket&wgtarget=http://www.julesb.co.uk/barbour-winter-vintage-international-jacket-p753711,http://www.julesb.co.uk/images/barbour-winter-vintage-international-jacket-p753711-1705848_medium.jpg,119.99,753711,"Winter Vintage International Jacket",Barbour,,Female,"Winter Vintage International Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Belton+Quilted+Parka+Jacket&wgtarget=http://www.julesb.co.uk/barbour-belton-quilted-parka-jacket-p753722,http://www.julesb.co.uk/images/barbour-belton-quilted-parka-jacket-p753722-1696077_medium.jpg,201.74,753722,"Belton Quilted Parka Jacket",Barbour,,Female,"Belton Quilted Parka Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Axle+Jacket&wgtarget=http://www.julesb.co.uk/barbour-axle-jacket-p753771,http://www.julesb.co.uk/images/barbour-axle-jacket-p753771-1708091_medium.jpg,230.29,753771,"Axle Jacket",Barbour,,Female,"Axle Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Stockyard+Jacket&wgtarget=http://www.julesb.co.uk/barbour-stockyard-jacket-p753789,http://www.julesb.co.uk/images/barbour-stockyard-jacket-p753789-1857807_medium.jpg,215.19,753789,"Stockyard Jacket",Barbour,,Female,"Stockyard Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Brighton+Parka+Jacket&wgtarget=http://www.julesb.co.uk/barbour-brighton-parka-jacket-p753801,http://www.julesb.co.uk/images/barbour-brighton-parka-jacket-p753801-1853013_medium.jpg,239.19,753801,"Brighton Parka Jacket",Barbour,,Female,"Brighton Parka Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Tourer+International+Polarquilt+Jacket&wgtarget=http://www.julesb.co.uk/tourer-international-polarquilt-jacket-p754006,http://www.julesb.co.uk/images/tourer-international-polarquilt-jacket-p754006-1706108_medium.jpg,143.19,754006,"Tourer International Polarquilt Jacket",Barbour,,Female,"Tourer International Polarquilt Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Zip+Collar+Coat&wgtarget=http://www.julesb.co.uk/zip-collar-coat-p755173,http://www.julesb.co.uk/images/zip-collar-coat-p755173-1396253_medium.jpg,232.50,755173,"Zip Collar Coat",MSGM,"Red > Turquoise > Khaki",Female,"Zip Collar Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Gloss+Tweed+Jacket&wgtarget=http://www.julesb.co.uk/gloss-tweed-jacket-p755195,http://www.julesb.co.uk/images/gloss-tweed-jacket-p755195-1409078_medium.jpg,245.00,755195,"Gloss Tweed Jacket",MSGM,"Dark Grey",Female,"Gloss Tweed Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Wool+Lapel+Waistcoat&wgtarget=http://www.julesb.co.uk/wool-lapel-waistcoat-p755207,http://www.julesb.co.uk/images/wool-lapel-waistcoat-p755207-1334424_medium.jpg,192.50,755207,"Wool Lapel Waistcoat",MSGM,"Dark Grey > Red",Female,"Wool Lapel Waistcoat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Hunt+Wool+Blend+Jacket&wgtarget=http://www.julesb.co.uk/hunt-wool-blend-jacket-p756639,http://www.julesb.co.uk/images/hunt-wool-blend-jacket-p756639-1389146_medium.jpg,212.50,756639,"Hunt Wool Blend Jacket","Annette Gortz",Black,Female,"Hunt Wool Blend Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Dyna+Jacket&wgtarget=http://www.julesb.co.uk/dyna-jacket-p757887,http://www.julesb.co.uk/images/dyna-jacket-p757887-1315554_medium.jpg,129.50,757887,"Dyna Jacket",Oska,,Female,"Dyna Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Tease+Waistcoat&wgtarget=http://www.julesb.co.uk/tease-waistcoat-p759174,http://www.julesb.co.uk/images/tease-waistcoat-p759174-1344435_medium.jpg,147.50,759174,"Tease Waistcoat",High,Black,Female,"Tease Waistcoat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Leather+Panelled+Crop+Jacket&wgtarget=http://www.julesb.co.uk/leather-panelled-jacket-p759501,http://www.julesb.co.uk/images/leather-panelled-jacket-p759501-1333737_medium.jpg,300.00,759501,"Leather Panelled Crop Jacket","T by Alexander Wang",Black,Female,"Leather Panelled Crop Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Metallic+Short+Jacket&wgtarget=http://www.julesb.co.uk/metallic-short-jacket-p759690,http://www.julesb.co.uk/images/metallic-short-jacket-p759690-1313392_medium.jpg,167.50,759690,"Metallic Short Jacket",Creenstone,"Dark Red > Bronze",Female,"Metallic Short Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Boxy+Puffa+Jacket&wgtarget=http://www.julesb.co.uk/boxy-puffa-jacket-p760361,http://www.julesb.co.uk/images/boxy-puffa-jacket-p760361-1334683_medium.jpg,242.50,760361,"Boxy Puffa Jacket","Helmut Lang",Black,Female,"Boxy Puffa Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Metallic+Leopard+Print+Coat&wgtarget=http://www.julesb.co.uk/metallic-leopard-print-coat-p760906,http://www.julesb.co.uk/images/metallic-leopard-print-coat-p760906-1390917_medium.jpg,92.50,760906,"Metallic Leopard Print Coat","Helene Berman","Black & Gold",Female,"Metallic Leopard Print Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Purity+Jacket&wgtarget=http://www.julesb.co.uk/purity-jacket-p762536,http://www.julesb.co.uk/images/purity-jacket-p762536-1726991_medium.jpg,85.00,762536,"Purity Jacket",Velvet,"Black > Grey",Female,"Purity Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Gipsy+Hooded+Jacket&wgtarget=http://www.julesb.co.uk/oska-gipsy-hooded-jacket-p766610,http://www.julesb.co.uk/images/oska-gipsy-hooded-jacket-p766610-1501139_medium.jpg,79.50,766610,"Gipsy Hooded Jacket",Oska,,Female,"Gipsy Hooded Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Grit+Linen+Jacket&wgtarget=http://www.julesb.co.uk/oska-grit-linen-jacket-p766628,http://www.julesb.co.uk/images/oska-grit-linen-jacket-p766628-1529029_medium.jpg,89.50,766628,"Grit Linen Jacket",Oska,,Female,"Grit Linen Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Geovana+Jacket&wgtarget=http://www.julesb.co.uk/oska-geovana-jacket-p766656,http://www.julesb.co.uk/images/oska-geovana-jacket-p766656-1500083_medium.jpg,120.00,766656,"Geovana Jacket",Oska,,Female,"Geovana Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Geske+Jacket&wgtarget=http://www.julesb.co.uk/oska-geske-jacket-p766660,http://www.julesb.co.uk/images/oska-geske-jacket-p766660-1523285_medium.jpg,124.50,766660,"Geske Jacket",Oska,,Female,"Geske Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Godela+Linen+Jacket&wgtarget=http://www.julesb.co.uk/oska-godela-linen-jacket-p766669,http://www.julesb.co.uk/images/oska-godela-linen-jacket-p766669-1523835_medium.jpg,80.00,766669,"Godela Linen Jacket",Oska,,Female,"Godela Linen Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Villus+Jacket&wgtarget=http://www.julesb.co.uk/villus-jacket-p766922,http://www.julesb.co.uk/images/villus-jacket-p766922-1746540_medium.jpg,101.99,766922,"Villus Jacket","Helmut Lang","Light Grey",Female,"Villus Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Brushed+Suede+Leather+Jacket&wgtarget=http://www.julesb.co.uk/armani-jeans-brushed-suede-leather-jacket-p769426,http://www.julesb.co.uk/images/armani-jeans-brushed-suede-leather-jacket-p769426-1596658_medium.jpg,254.25,769426,"Brushed Suede Leather Jacket","Armani Jeans",Rustic,Female,"Brushed Suede Leather Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Kiley+Jacket&wgtarget=http://www.julesb.co.uk/iro-kiley-jacket-p770218,http://www.julesb.co.uk/images/iro-kiley-jacket-p770218-1637280_medium.jpg,247.50,770218,"Kiley Jacket",Iro,White,Female,"Kiley Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Jett+Jacket&wgtarget=http://www.julesb.co.uk/iro-jett-jacket-p770222,http://www.julesb.co.uk/images/iro-jett-jacket-p770222-1637325_medium.jpg,332.50,770222,"Jett Jacket",Iro,Black,Female,"Jett Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Fara+Jacket&wgtarget=http://www.julesb.co.uk/annette-gortz-fara-jacket-p771217,http://www.julesb.co.uk/images/annette-gortz-fara-jacket-p771217-1556938_medium.jpg,210.00,771217,"Fara Jacket","Annette Gortz",Black,Female,"Fara Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Crinkle+Linen+Jacket&wgtarget=http://www.julesb.co.uk/crinkle-giacca-lino-p772286,http://www.julesb.co.uk/images/crinkle-giacca-lino-p772286-1502381_medium.jpg,87.50,772286,"Crinkle Linen Jacket","Crea Concept",,Female,"Crinkle Linen Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Abstract+Striped+Blazer&wgtarget=http://www.julesb.co.uk/isabel-de-pedro-abstract-striped-blazer-p772634,http://www.julesb.co.uk/images/isabel-de-pedro-abstract-striped-blazer-p772634-1535410_medium.jpg,222.50,772634,"Abstract Striped Blazer","Isabel de Pedro","Black & Ecru",Female,"Abstract Striped Blazer"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Contrast+Trim+Jacket&wgtarget=http://www.julesb.co.uk/isabel-de-pedro-contrast-trim-jacket-p772648,http://www.julesb.co.uk/images/isabel-de-pedro-contrast-trim-jacket-p772648-1586241_medium.jpg,197.50,772648,"Contrast Trim Jacket","Isabel de Pedro","Blue & Natural",Female,"Contrast Trim Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Leopard+Cropped+Jacket&wgtarget=http://www.julesb.co.uk/isabel-de-pedro-leopard-cropped-jacket-p772776,http://www.julesb.co.uk/images/isabel-de-pedro-leopard-cropped-jacket-p772776-1572361_medium.jpg,137.50,772776,"Leopard Cropped Jacket","Isabel de Pedro",Leopard,Female,"Leopard Cropped Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Studded+Jacket&wgtarget=http://www.julesb.co.uk/versace-collection-studded-jacket-p773351,http://www.julesb.co.uk/images/versace-collection-studded-jacket-p773351-1588796_medium.jpg,265.50,773351,"Studded Jacket","Versace Collection",Black,Female,"Studded Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Theda+Jacket&wgtarget=http://www.julesb.co.uk/backstage-theda-jacket-p773399,http://www.julesb.co.uk/images/backstage-theda-jacket-p773399-1583094_medium.jpg,31.50,773399,"Theda Jacket",Backstage,"Fuchsia > Brown > Black > Silver",Female,"Theda Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Trench+Coat&wgtarget=http://www.julesb.co.uk/creenstone-trench-coat-p773680,http://www.julesb.co.uk/images/creenstone-trench-coat-p773680-1529808_medium.jpg,147.50,773680,"Trench Coat",Creenstone,"Beige > Navy",Female,"Trench Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Short+Panelled+Jacket&wgtarget=http://www.julesb.co.uk/creenstone-short-panelled-jacket-p773750,http://www.julesb.co.uk/images/creenstone-short-panelled-jacket-p773750-1503104_medium.jpg,147.50,773750,"Short Panelled Jacket",Creenstone,Black,Female,"Short Panelled Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Calif+Jacket&wgtarget=http://www.julesb.co.uk/ivan-grundahl-calif-jacket-p774045,http://www.julesb.co.uk/images/ivan-grundahl-calif-jacket-p774045-1552608_medium.jpg,162.50,774045,"Calif Jacket","Ivan Grundahl",Natural,Female,"Calif Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Saci+Print+Jacket&wgtarget=http://www.julesb.co.uk/ivan-grundahl-saci-print-jacket-p774049,http://www.julesb.co.uk/images/ivan-grundahl-saci-print-jacket-p774049-1576966_medium.jpg,142.50,774049,"Saci Print Jacket","Ivan Grundahl","Light Grey",Female,"Saci Print Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Saci+Plain+Jacket&wgtarget=http://www.julesb.co.uk/ivan-grundahl-saci-plain-jacket-p774053,http://www.julesb.co.uk/images/ivan-grundahl-saci-plain-jacket-p774053-1576981_medium.jpg,142.50,774053,"Saci Plain Jacket","Ivan Grundahl","Light Grey",Female,"Saci Plain Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Earnest+Lace+Jacket&wgtarget=http://www.julesb.co.uk/high-earnest-lace-jacket-p774161,http://www.julesb.co.uk/images/high-earnest-lace-jacket-p774161-1534583_medium.jpg,170.00,774161,"Earnest Lace Jacket",High,"Navy > Ecru",Female,"Earnest Lace Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Twain+Tail+Coat+Jacket&wgtarget=http://www.julesb.co.uk/high-twain-tail-coat-jacket-p774192,http://www.julesb.co.uk/images/high-twain-tail-coat-jacket-p774192-1552115_medium.jpg,177.75,774192,"Twain Tail Coat Jacket",High,Cream,Female,"Twain Tail Coat Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Giana+Leather+Jacket&wgtarget=http://www.julesb.co.uk/iro-giana-leather-jacket-p774205,http://www.julesb.co.uk/images/iro-giana-leather-jacket-p774205-1634468_medium.jpg,317.50,774205,"Giana Leather Jacket",Iro,"Black > Ecru",Female,"Giana Leather Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Fidjie+Gilet&wgtarget=http://www.julesb.co.uk/iro-fidjie-gilet-p774216,http://www.julesb.co.uk/images/iro-fidjie-gilet-p774216-1637310_medium.jpg,250.00,774216,"Fidjie Gilet",Iro,Black,Female,"Fidjie Gilet"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Sydney+Coat&wgtarget=http://www.julesb.co.uk/joseph-sydney-coat-p774331,http://www.julesb.co.uk/images/joseph-sydney-coat-p774331-1555912_medium.jpg,572.50,774331,"Sydney Coat",Joseph,"Light Grey",Female,"Sydney Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Slash+Silk+Blend+Blazer&wgtarget=http://www.julesb.co.uk/rag-bone-slash-silk-blend-blazer-p775716,http://www.julesb.co.uk/images/rag-bone-slash-silk-blend-blazer-p775716-1634727_medium.jpg,185.00,775716,"Slash Silk Blend Blazer","Rag & Bone",Black,Female,"Slash Silk Blend Blazer"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Leather+Trim+Paula+Jacket&wgtarget=http://www.julesb.co.uk/rag-and-bone-leather-trim-paula-jacket-p775728,http://www.julesb.co.uk/images/rag-and-bone-leather-trim-paula-jacket-p775728-1634742_medium.jpg,197.50,775728,"Leather Trim Paula Jacket","Rag & Bone",Black,Female,"Leather Trim Paula Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Leopard+Print+Jacket&wgtarget=http://www.julesb.co.uk/velvet-leopard-print-jacket-p777054,http://www.julesb.co.uk/images/velvet-leopard-print-jacket-p777054-1564976_medium.jpg,80.00,777054,"Leopard Print Jacket",Velvet,"Multi Coloured",Female,"Leopard Print Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Leather+Perforated+Biker+Jacket&wgtarget=http://www.julesb.co.uk/giorgio-brato-leather-perforated-biker-jacket-p777376,http://www.julesb.co.uk/images/giorgio-brato-leather-perforated-biker-jacket-p777376-1583426_medium.jpg,438.75,777376,"Leather Perforated Biker Jacket","Giorgio Brato","Light Grey > Light Brown",Female,"Leather Perforated Biker Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Tail+Leather+Biker+Jacket&wgtarget=http://www.julesb.co.uk/giorgio-brato-tail-leather-biker-jacket-p777383,http://www.julesb.co.uk/images/giorgio-brato-tail-leather-biker-jacket-p777383-1538486_medium.jpg,393.75,777383,"Tail Leather Biker Jacket","Giorgio Brato",Black,Female,"Tail Leather Biker Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Ross+Jacket&wgtarget=http://www.julesb.co.uk/sand-ross-jacket-p777777,http://www.julesb.co.uk/images/sand-ross-jacket-p777777-1649514_medium.jpg,157.50,777777,"Ross Jacket",Sand,White,Female,"Ross Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Onix+Blazer&wgtarget=http://www.julesb.co.uk/sand-onix-blazer-p777793,http://www.julesb.co.uk/images/sand-onix-blazer-p777793-1583474_medium.jpg,166.50,777793,"Onix Blazer",Sand,Black,Female,"Onix Blazer"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Unsa+Blazer&wgtarget=http://www.julesb.co.uk/sand-unsa-blazer-p777797,http://www.julesb.co.uk/images/sand-unsa-blazer-p777797-1559200_medium.jpg,180.00,777797,"Unsa Blazer",Sand,White,Female,"Unsa Blazer"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Teba+Blazer&wgtarget=http://www.julesb.co.uk/sand-teba-blazer-p777801,http://www.julesb.co.uk/images/sand-teba-blazer-p777801-1583498_medium.jpg,173.25,777801,"Teba Blazer",Sand,Ice,Female,"Teba Blazer"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Smoking+Tuxedo+Blazer&wgtarget=http://www.julesb.co.uk/helmut-lang-smoking-tuxedo-blazer-p780897,http://www.julesb.co.uk/images/helmut-lang-smoking-tuxedo-blazer-p780897-1583379_medium.jpg,242.50,780897,"Smoking Tuxedo Blazer","Helmut Lang",Black,Female,"Smoking Tuxedo Blazer"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Daphine+Coat&wgtarget=http://www.julesb.co.uk/daphine-coat-p785992,http://www.julesb.co.uk/images/daphine-coat-p785992-1861311_medium.jpg,265.99,785992,"Daphine Coat","Isabel Marant",Black,Female,"Daphine Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Long+Hooded+Puffa+Jacket&wgtarget=http://www.julesb.co.uk/long-hooded-puffa-jacket-p786106,http://www.julesb.co.uk/images/long-hooded-puffa-jacket-p786106-1763042_medium.jpg,287.99,786106,"Long Hooded Puffa Jacket","Armani Jeans","Taupe > Navy",Female,"Long Hooded Puffa Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Insert+Puffa+Jacket&wgtarget=http://www.julesb.co.uk/insert-puffa-jacket-p787403,http://www.julesb.co.uk/images/insert-puffa-jacket-p787403-1767113_medium.jpg,243.99,787403,"Insert Puffa Jacket","Armani Jeans",Blue,Male,"Insert Puffa Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Faux+Fur+Puffa+Jacket&wgtarget=http://www.julesb.co.uk/faux-fur-puffa-jacket-p787463,http://www.julesb.co.uk/images/faux-fur-puffa-jacket-p787463-1764942_medium.jpg,295.74,787463,"Faux Fur Puffa Jacket","Armani Jeans",Black,Female,"Faux Fur Puffa Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Salt+%26+Pepper+Wrap+Coat&wgtarget=http://www.julesb.co.uk/salt-pepper-wrap-coat-p787737,http://www.julesb.co.uk/images/salt-pepper-wrap-coat-p787737-1744116_medium.jpg,197.50,787737,"Salt & Pepper Wrap Coat","Isabel de Pedro","Multi Coloured",Female,"Salt & Pepper Wrap Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Reversible+Puffa+Jacket&wgtarget=http://www.julesb.co.uk/reversible-puffa-jacket-p787741,http://www.julesb.co.uk/images/reversible-puffa-jacket-p787741-1764996_medium.jpg,308.74,787741,"Reversible Puffa Jacket","Armani Jeans",Beige,Female,"Reversible Puffa Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Fold+Collar+Coat&wgtarget=http://www.julesb.co.uk/fold-collar-coat-p787763,http://www.julesb.co.uk/images/fold-collar-coat-p787763-1741052_medium.jpg,197.50,787763,"Fold Collar Coat","Isabel de Pedro","Multi Coloured",Female,"Fold Collar Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Long+Asymmetric+Coat&wgtarget=http://www.julesb.co.uk/long-asymmetric-coat-p787774,http://www.julesb.co.uk/images/long-asymmetric-coat-p787774-1744434_medium.jpg,286.99,787774,"Long Asymmetric Coat","Isabel de Pedro",Charcoal,Female,"Long Asymmetric Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Salina+jacket&wgtarget=http://www.julesb.co.uk/salina-jacket-p787945,http://www.julesb.co.uk/images/salina-jacket-p787945-1858364_medium.jpg,150.49,787945,"Salina jacket","2nd Day","Dark Grey",Female,"Salina jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Hooded+Puffa+Jacket&wgtarget=http://www.julesb.co.uk/hooded-puffa-jacket-p789131,http://www.julesb.co.uk/images/hooded-puffa-jacket-p789131-1765109_medium.jpg,192.49,789131,"Hooded Puffa Jacket","Armani Jeans","Black > White > Navy",Female,"Hooded Puffa Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Leopard+Lined+Parka+Jacket&wgtarget=http://www.julesb.co.uk/leopard-lined-parka-jacket-p789149,http://www.julesb.co.uk/images/leopard-lined-parka-jacket-p789149-1765127_medium.jpg,299.99,789149,"Leopard Lined Parka Jacket","Armani Jeans",Black,Female,"Leopard Lined Parka Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Long+Shearling+Coat&wgtarget=http://www.julesb.co.uk/long-shearling-coat-p789153,http://www.julesb.co.uk/images/long-shearling-coat-p789153-1765157_medium.jpg,260.99,789153,"Long Shearling Coat","Armani Jeans",Grey,Female,"Long Shearling Coat"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Buoy+Quilted+Jacket&wgtarget=http://www.julesb.co.uk/barbour-buoy-quilted-jacket-p789357,http://www.julesb.co.uk/images/barbour-buoy-quilted-jacket-p789357-1705678_medium.jpg,159.19,789357,"Buoy Quilted Jacket",Barbour,,Female,"Buoy Quilted Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Poet+Waxed+Jacket&wgtarget=http://www.julesb.co.uk/barbour-poet-waxed-jacket-p789374,http://www.julesb.co.uk/images/barbour-poet-waxed-jacket-p789374-1736507_medium.jpg,146.99,789374,"Poet Waxed Jacket",Barbour,,Female,"Poet Waxed Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Convoy+Jacket&wgtarget=http://www.julesb.co.uk/barbour-convoy-jacket-p789451,http://www.julesb.co.uk/images/barbour-convoy-jacket-p789451-1705907_medium.jpg,233.09,789451,"Convoy Jacket",Barbour,,Female,"Convoy Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Candy+Leather+Ponti+Jacket&wgtarget=http://www.julesb.co.uk/candy-leather-ponti-jacket-p790171,http://www.julesb.co.uk/images/candy-leather-ponti-jacket-p790171-1720158_medium.jpg,87.50,790171,"Candy Leather Ponti Jacket",Velvet,Black,Female,"Candy Leather Ponti Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Noria+Faux+Leather+Jersey+Jacket&wgtarget=http://www.julesb.co.uk/noria-faux-leather-jersey-jacket-p790209,http://www.julesb.co.uk/images/noria-faux-leather-jersey-jacket-p790209-1720376_medium.jpg,77.99,790209,"Noria Faux Leather Jersey Jacket",Velvet,Blk/grey,Female,"Noria Faux Leather Jersey Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Leather+Trim+Jacket&wgtarget=http://www.julesb.co.uk/leather-trim-jacket-p790408,http://www.julesb.co.uk/images/leather-trim-jacket-p790408-1744650_medium.jpg,269.74,790408,"Leather Trim Jacket","Isabel de Pedro",Black,Female,"Leather Trim Jacket"
http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=4125&product=1&wglinkid=128876&productname=Mirrored+Print+Jacket&wgtarget=http://www.julesb.co.uk/mirrored-print-jacket-p790412,http://www.julesb.co.uk/images/mirrored-print-jacket-p790412-1744665_medium.jpg,162.24,790412,"Mirrored Print Jacket","Isabel de Pedro","Multi Coloured",Female,"Mirrored Print Jacket"
